student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
4506,Wendy Gilmore,Female,25,Science,89.28,2025-08-23,New Johnside,Year 1,"Davis, Lee and Sullivan"
9701,Christopher Clayton,Female,18,Science,44.6,2025-07-20,Nicholastown,Year 3,"Olson, Stewart and Johnson"
5887,Anna Ball,Female,20,Computer,48.12,2025-05-14,Zacharyborough,Year 3,"Miles, Fry and Smith"
4563,Laura Foster,Male,21,History,87.11,2025-05-22,Johnstad,Year 4,Gould-Buckley
8048,Derek Cain,Male,24,History,81.89,2025-03-01,Maxwellview,Year 4,White-Dodson
1847,Lisa Perez,Male,21,Science,97.68,2025-05-06,North Martha,Year 1,Farrell Group
2196,Darrell Randall,Female,24,Computer,83.06,2025-05-11,East Cindyville,Year 1,Mora-Mcguire
7597,Benjamin Mitchell,Male,23,History,70.26,2025-09-14,Elizabethchester,Year 3,Nelson-Adams
6516,Cody Potter,Male,19,Science,89.88,2024-11-08,East Keith,Year 3,Simmons and Sons
9573,Andrew Howell,Female,21,Computer,72.27,2025-03-30,Aliciafurt,Year 3,Wilson-White
6734,Candace Smith,Female,24,History,73.36,2025-03-25,Kirbyville,Year 4,Wilkerson Inc
5583,Michelle Park,Female,25,Science,96.8,2025-10-06,Mistyhaven,Year 3,"Aguilar, Weeks and Shannon"
9939,Danielle Mathis,Male,18,History,44.95,2025-04-29,East Eric,Year 1,Ross-Adams
3720,Angela Edwards,Male,22,Computer,75.66,2025-05-09,Johnburgh,Year 3,Webb-Austin
3184,Mr. Brian Cook,Male,18,Computer,68.46,2025-08-03,Michaelshire,Year 3,Malone Inc
7111,Christopher Hughes,Female,18,Computer,64.87,2025-09-19,Port Nicholasburgh,Year 4,"Cook, Olson and Preston"
6746,Mike Bailey,Male,22,Math,77.19,2025-09-17,Martinfurt,Year 2,"Simon, Hines and Spencer"
7932,William Fox,Female,21,History,69.64,2024-11-27,Alisonbury,Year 3,Palmer Ltd
3904,Kelsey Collins,Female,24,History,70.55,2025-08-15,Hillhaven,Year 3,"Dunn, Day and Yates"
8727,Paul Gardner,Female,24,History,55.57,2025-01-18,Rushborough,Year 2,Ford-Bryan
8856,Robert Vazquez,Male,25,History,60.96,2025-01-15,Thompsonberg,Year 4,Salinas-Hardy
1241,Amber Bean,Female,20,History,54.02,2025-06-11,West Kimberly,Year 3,Young-Sexton
6717,Christopher Hall,Male,24,Computer,74.92,2025-05-07,Port Angelafort,Year 3,Meadows-Valdez
8836,Nicholas Huber,Female,24,History,78.08,2025-02-01,Liuhaven,Year 4,Kane PLC
8817,Jason Brown,Male,21,Computer,63.39,2025-09-22,Joshuafurt,Year 1,Warren Ltd
3228,Patrick Barnes,Male,18,Science,42.65,2025-03-20,Lake Larry,Year 1,"Foster, Smith and Sanchez"
5738,Terri Martinez,Male,19,History,43.62,2025-02-24,West Sarahville,Year 2,"Farmer, Cooper and Rivas"
3174,Devin Steele,Female,20,English,66.87,2025-10-08,Lucasburgh,Year 1,Terrell and Sons
5346,Kathleen Lin,Male,22,History,81.45,2025-09-02,East Luke,Year 2,Bailey PLC
9773,William Wolf,Female,25,English,42.2,2025-03-09,Alexanderville,Year 1,"Hoffman, Winters and Roy"
8931,Michael Brown,Female,25,Science,44.64,2025-02-16,New Christine,Year 3,Williams-Hurst
5051,Rachel Gonzalez,Female,22,English,57.8,2025-08-13,Christophertown,Year 4,Martinez Inc
9130,Christopher Mclaughlin,Male,21,English,79.41,2025-02-21,Woodsshire,Year 1,Clark-Gonzales
9875,Gloria Lopez,Female,18,Science,44.14,2025-08-06,Madisonchester,Year 1,Vincent-Sweeney
6537,Scott Gallagher,Female,18,Math,50.24,2025-01-20,Mistyborough,Year 2,Smith-Washington
3272,Tyler Eaton,Male,22,English,78.32,2024-10-24,South Connor,Year 1,"Thompson, Miller and Jones"
5689,Emma Howard,Male,20,Science,68.2,2025-03-25,Philipbury,Year 1,Henderson and Sons
4133,Aaron Bailey,Female,18,Science,85.64,2025-02-01,North Jefferyfurt,Year 2,"Edwards, Jennings and Beard"
5356,Brandon Hubbard,Female,19,History,87.72,2025-06-27,New Christopherside,Year 3,Johnson PLC
1967,Patricia Harris,Female,22,History,49.25,2025-05-01,Andersonfurt,Year 4,Scott PLC
6011,Allison Curry,Male,25,Science,85.18,2025-04-02,Jessicashire,Year 1,Day-Alexander
9169,Jeremiah Harrington,Male,25,Math,46.5,2025-04-24,South Megan,Year 2,Barker-Garcia
5656,Robert Campbell,Male,24,Computer,77.73,2024-12-11,Mckayberg,Year 1,Miles-Anderson
3295,Theresa Hammond,Female,18,History,96.35,2025-01-14,Samuelport,Year 1,"Galvan, Gallegos and Holloway"
2601,Andrew Spencer,Male,21,Science,40.43,2025-05-18,Martineztown,Year 2,Ruiz-Armstrong
3826,Dr. Jessica Nichols,Female,18,Math,91.53,2025-07-09,Nashburgh,Year 3,"Lee, Hayes and Young"
6089,Jeremiah Schmidt,Female,20,Computer,43.45,2024-11-07,Lake Donald,Year 3,Lara Ltd
2546,Mark Cox,Male,19,English,45.01,2025-05-08,Lake Rhonda,Year 1,Marquez and Sons
5061,Karen Crawford,Female,23,English,95.62,2024-11-06,South Kayla,Year 2,"Schwartz, Francis and Walker"
1714,Olivia Rosales,Female,24,Computer,44.45,2025-02-14,West Kevinville,Year 2,Perez-Sutton
4198,Michael Reynolds,Female,18,Computer,58.09,2024-12-21,Hansenhaven,Year 3,"Padilla, Preston and Willis"
8282,Angela Hernandez,Male,20,Math,46.58,2024-11-19,Johnland,Year 4,Warren Group
2094,Ryan Dougherty,Female,18,Computer,85.94,2025-07-29,North Patricia,Year 1,"Ford, Gardner and Baker"
7453,Sean Anderson,Female,25,Math,40.54,2025-09-16,Hicksburgh,Year 1,Haas-Dixon
2585,Tracie Knox,Female,20,English,56.3,2025-06-06,Samanthaborough,Year 3,Sims LLC
7454,Alexander Torres,Male,24,English,72.68,2025-03-12,New Lisa,Year 2,"Hebert, Fowler and Nguyen"
2625,Luis Williams,Male,23,Computer,60.28,2025-04-29,East Scottbury,Year 4,Mayer Ltd
8315,Diane Meyer,Female,20,English,73.29,2025-04-05,New Jessica,Year 3,"Contreras, Simon and Warren"
8231,Ray Boyd,Female,22,English,61.56,2025-01-03,Gallagherfort,Year 2,Stein PLC
3996,John Jenkins,Female,21,English,97.98,2025-03-24,Lake Gabrielle,Year 2,"Romero, Moore and Evans"
7933,Barbara Nguyen,Male,23,Science,74.57,2025-09-24,Christinachester,Year 1,Jacobs-Watson
7399,Rodney Goodman,Male,22,English,41.94,2025-08-07,South Felicia,Year 4,Lee Inc
3656,Jill Pace,Male,24,Science,59.39,2024-12-14,Lake Anthonyberg,Year 4,Fields Inc
4062,Hannah Scott,Male,19,Science,74.66,2025-05-26,South Emilyville,Year 2,"Lawson, Pittman and Miller"
5696,Mark Young,Male,20,Science,93.44,2025-05-06,Morganport,Year 1,Burns Group
9309,Alec Patel,Female,18,Math,69.56,2024-12-28,Brentstad,Year 3,"Cox, Schwartz and Allen"
6294,Ruth Williams,Female,20,Science,45.15,2025-06-19,East Rebecca,Year 1,"Kim, Lee and Lee"
5829,Stacy Garcia,Female,25,Computer,94.84,2025-04-03,Louismouth,Year 4,Hurley-Trevino
2651,Elizabeth Wall,Male,25,Math,53.69,2024-12-22,Lake Michael,Year 2,"Burton, Williams and Robertson"
5596,Mr. Kevin Lam,Male,21,Science,48.49,2024-11-07,West Christopher,Year 3,Wood-Nunez
1354,Jeffrey Goodwin,Female,25,Computer,69.41,2024-10-22,East David,Year 3,Anderson LLC
6339,Peter Watson,Male,20,Computer,76.81,2025-01-27,South Vanessaview,Year 2,"White, Dixon and Parks"
3561,Rebecca Smith,Male,24,History,90.53,2025-10-11,Brittanybury,Year 3,Serrano Group
6730,Diana Rojas,Male,24,English,61.28,2025-03-27,Rivashaven,Year 1,"Adams, Jones and Garcia"
2953,Danielle Gilbert,Male,25,Science,49.27,2025-10-05,East Anthony,Year 4,"Dunn, Vargas and Jones"
5844,Shirley Summers,Male,22,Computer,62.99,2025-05-08,New Marcus,Year 4,"Molina, Hayes and Ellison"
5223,Jordan Graham,Male,22,Computer,43.75,2025-03-18,Jenniferland,Year 4,"White, Morris and Herman"
8900,Pamela Olsen,Male,21,English,40.6,2025-06-24,Fisherburgh,Year 4,Carr Ltd
7927,Alicia Rose,Female,21,Science,83.36,2025-09-22,Sotohaven,Year 2,"Peters, Jackson and Butler"
3309,Gabrielle Landry,Female,21,History,72.16,2024-11-18,Lake Tony,Year 4,Potter-Yates
7943,Carl Mason,Female,20,Science,44.04,2024-11-07,North Morgan,Year 4,"Russo, Huang and Webb"
7430,Andrew Mcdaniel,Male,21,English,95.62,2025-04-27,New Megantown,Year 3,Snyder Inc
1122,Manuel Taylor,Male,18,Math,90.37,2025-06-10,Lake Erikfort,Year 3,Patterson-Robinson
7708,Dennis Carlson,Male,25,History,40.55,2025-01-29,Port Donnaville,Year 2,"Anderson, Sims and Allen"
3543,Mr. Raymond Carroll,Male,20,History,96.33,2024-12-01,Carolfurt,Year 4,Smith Group
5761,Debbie Vance,Female,24,Computer,88.98,2025-09-28,Russellberg,Year 3,Salas-Warren
5218,Brian Lawrence,Male,22,English,50.55,2024-11-28,Robinsonfort,Year 3,Taylor Group
7558,Jessica Ray,Female,21,Math,74.53,2025-07-24,South Robertside,Year 4,Combs-Harper
1625,Gregory Robinson,Male,22,English,58.54,2025-07-10,Wheelerfort,Year 4,Thomas-Weeks
5868,Nicholas Hancock DDS,Female,24,Science,76.15,2025-06-15,Lake Michael,Year 2,Schneider-Hall
3204,Gloria Harrison,Female,22,Computer,95.95,2024-12-13,Thompsonshire,Year 4,Brown-Bentley
1372,Laura Smith,Male,23,English,43.45,2025-03-13,Stevebury,Year 4,Lindsey-Johnson
2970,Donald Boyle,Female,19,Science,52.97,2025-04-28,Bonillaville,Year 2,"Garner, Allen and Dennis"
1933,Mary Norris,Female,18,Math,55.53,2025-06-11,Charlesborough,Year 3,Flowers Group
9994,Beth Baldwin,Male,25,Math,67.75,2025-02-28,Wiseville,Year 2,Lin Group
3310,Kevin Young,Male,18,Science,66.75,2024-12-03,Lawsonmouth,Year 4,"Jordan, Brown and Odom"
9106,Austin Smith,Male,18,Math,49.52,2025-01-05,East Nancy,Year 3,Hill Inc
8050,Joshua Patrick,Female,19,Computer,89.94,2025-02-13,Port Christopher,Year 1,Horn Group
5564,Stephanie Lynch,Female,24,Math,80.06,2025-07-07,Michaelview,Year 3,Harper-Merritt
1875,Jeffrey Rodriguez,Female,21,Math,94.4,2025-02-11,Thomaston,Year 4,Montgomery and Sons
9410,Kristen Franklin,Female,24,English,67.07,2024-12-16,North Juanton,Year 3,"Aguilar, Osborne and Mccarty"
3279,Natalie Garcia,Female,25,Computer,44.41,2025-08-18,Harrisshire,Year 1,Walker-Dalton
8219,Kimberly Morris,Female,21,History,40.67,2025-06-14,Brianburgh,Year 3,"Esparza, Lowe and Fernandez"
2168,Alvin Green,Male,20,Science,42.92,2025-08-03,Port Davidton,Year 4,Kelly Inc
2854,Donald Lane,Male,18,History,75.31,2025-07-14,Carsonfurt,Year 3,"Simpson, Chang and Mata"
6981,Diana Gonzalez,Female,19,History,76.88,2025-10-09,New Laurastad,Year 3,"Newman, Graves and Stewart"
3209,Dr. Sophia Rogers MD,Male,25,History,90.51,2024-11-06,Lisastad,Year 4,Hancock-Mosley
8001,Jennifer Reynolds,Female,18,History,86.99,2025-02-02,Lake Michaelchester,Year 1,Gonzales-Brown
5428,Megan Woodward,Male,21,Computer,40.46,2025-08-24,West Christopher,Year 1,"Hopkins, Lopez and Gray"
9075,Dawn Mills,Male,25,English,66.15,2024-11-21,New Karimouth,Year 1,"Green, Quinn and Allen"
2977,Debbie Snyder,Male,25,English,88.07,2025-05-30,Lake William,Year 4,Black Ltd
9928,Jacob Johnson,Male,19,English,48.16,2025-02-19,Hallfurt,Year 1,Reese LLC
2273,Deborah Parks,Male,24,English,72.62,2024-12-31,West Ryanside,Year 1,"Dickson, Lawrence and Bass"
7691,Jesus Turner,Male,22,Math,64.0,2025-05-18,Lake Reneetown,Year 3,Thompson and Sons
6442,Robert Williams,Male,25,Math,88.86,2024-11-14,East Stevefort,Year 1,"Roberts, Cannon and Moore"
8909,Diana Mora,Male,22,Math,91.44,2025-07-16,Ericaville,Year 4,"West, Brooks and Porter"
7289,Stanley Douglas,Female,22,Science,97.21,2024-11-28,New David,Year 1,"Willis, Terrell and Mitchell"
7355,Chloe Wood,Female,18,Math,75.97,2025-04-15,West Andrew,Year 2,Dawson-Frederick
8573,Jeremy Rodriguez,Male,19,Computer,67.53,2024-12-22,Port Carlborough,Year 4,Marsh Inc
4854,Nicholas Marshall,Female,18,Math,91.55,2024-12-21,South John,Year 3,Sanchez and Sons
5435,James Dixon,Female,24,Math,44.03,2025-09-01,New Tammy,Year 1,Melendez-Harris
3240,Matthew Webb,Female,18,Computer,99.84,2025-04-06,West Nathanhaven,Year 3,Jones PLC
2203,Gabriel Norris,Female,22,Math,62.5,2025-03-29,Wilsonport,Year 3,Carr-May
7451,Lisa Jacobson,Male,23,English,90.33,2024-12-02,Troyfurt,Year 1,Santana-Ruiz
3480,Joshua Chapman,Male,18,Computer,61.81,2025-04-06,Pattonside,Year 1,Best Group
3461,Charles Simpson Jr.,Female,23,English,53.78,2025-08-01,Scottbury,Year 1,Ellison Ltd
8682,Theresa Powell,Female,20,Computer,61.1,2025-05-10,Charlestown,Year 2,"Kirk, Thornton and Tucker"
7998,Natalie Rodriguez,Female,24,History,49.15,2024-11-24,Meganberg,Year 3,Smith Inc
9966,Stephanie Jackson,Male,22,Computer,44.58,2025-07-09,New Jessica,Year 3,Simmons PLC
3085,Amanda Tucker,Male,21,Computer,83.61,2025-08-24,East Christophermouth,Year 2,Burns Group
8408,Todd Floyd,Female,22,Science,41.84,2025-05-21,Lake Gregoryshire,Year 3,Watson Ltd
9736,Kaitlin Jones,Male,20,Science,41.45,2024-11-15,Lawrencefurt,Year 4,Hardy Group
3672,Michael Green,Female,19,Science,50.47,2025-02-18,Meganville,Year 2,Graham PLC
1399,Joann Howard,Male,20,English,51.64,2024-10-31,Samuelland,Year 3,"Salazar, Garrison and Rodriguez"
6749,Gabrielle Brown,Female,23,History,82.67,2024-11-14,Nicholasside,Year 2,"Lynn, Patterson and Miller"
9196,Jose Hall,Female,24,History,73.74,2025-06-03,Smithstad,Year 4,Perkins-Hoffman
5799,Chris Smith,Female,18,English,57.0,2025-02-08,Richardsonberg,Year 1,Robinson-Taylor
2216,Cody Ochoa,Female,22,Computer,92.03,2024-12-11,Davidtown,Year 1,Newman-Hinton
4035,Richard Fox,Male,25,History,98.22,2025-01-21,East Alexis,Year 2,Herring Ltd
9735,Brian Bauer,Male,23,Math,62.66,2025-02-25,East Ericaside,Year 3,Estrada-Arnold
7010,Mike Guzman,Male,25,History,47.81,2025-06-25,Gutierrezbury,Year 1,Kaiser-Casey
5938,Emily Wright,Female,21,Math,64.16,2025-10-01,South Claudia,Year 4,Rasmussen Group
7603,Valerie Klein,Male,20,History,66.41,2025-02-19,Donnaport,Year 3,"Cooper, Nicholson and Harris"
2340,David Lopez,Female,21,Math,85.99,2025-08-20,Kimchester,Year 3,Waters Ltd
9017,Donald Marshall,Male,18,Math,94.64,2025-08-24,North Dianechester,Year 4,Peterson Group
9623,Max Shaw,Male,22,Math,88.25,2025-02-04,Delgadotown,Year 3,"Moore, Hernandez and Potter"
9408,Raymond Webb,Male,23,Math,57.19,2025-03-07,West Kylechester,Year 1,Herman LLC
3702,Jordan Stark,Female,20,Math,68.22,2025-10-15,New Jasmine,Year 1,Mcgrath PLC
2951,Kenneth Kidd,Female,20,English,70.92,2025-02-17,Arthurchester,Year 2,"Hughes, Orr and Roberts"
4775,Dylan Miller,Female,23,English,75.09,2025-08-29,Grantmouth,Year 3,"Cooper, Jordan and Grimes"
6244,Julie Lewis,Male,24,History,46.55,2025-07-06,West Jennifertown,Year 3,Smith Ltd
3386,Elizabeth Clarke,Male,23,Computer,95.74,2025-09-29,Port Terryhaven,Year 3,Malone-Little
6704,William Alvarez,Male,24,Math,42.35,2024-12-27,Leestad,Year 4,"Valenzuela, Bryant and Foster"
4356,Ernest Gonzalez,Female,21,History,66.39,2025-01-19,Stacyshire,Year 4,Martin Group
8205,Joseph Taylor,Male,23,Computer,59.03,2025-04-18,Brianhaven,Year 4,Hernandez-Lopez
5148,Cole Maynard,Male,21,Computer,91.12,2025-01-06,West Brandontown,Year 1,"Larsen, Graham and Christensen"
2025,Raymond Brown,Male,24,English,41.73,2025-09-13,Melissamouth,Year 1,Armstrong Ltd
3986,Bonnie Mejia,Female,21,Math,71.65,2025-07-15,Loveberg,Year 2,Smith PLC
2986,Kelly Brown,Female,24,History,95.5,2024-12-13,East Markberg,Year 3,"Phillips, Hopkins and Stewart"
5087,Vanessa Nelson,Female,24,English,61.93,2025-08-29,Destinyland,Year 4,Christian-Williams
9934,Karen Chapman,Female,23,Computer,78.07,2025-06-21,Port Lisa,Year 4,"Edwards, Chaney and Romero"
6829,Patricia David,Female,19,Science,42.27,2025-04-08,Karenmouth,Year 2,Thomas-Turner
9678,Daniel Russo,Male,25,Science,61.99,2025-10-06,Wrightberg,Year 2,"Gonzalez, Roberson and Anderson"
3189,Brandon Fitzgerald,Female,18,Computer,93.43,2025-05-24,North Juanberg,Year 3,Tanner and Sons
1743,Brittney Bishop,Female,19,Math,49.48,2025-07-14,Dianetown,Year 4,Richards-Allen
1791,Chad Burns,Male,21,Science,55.36,2025-10-06,North Josephburgh,Year 4,Andersen-Perez
3678,Danielle Pennington,Female,25,Math,81.13,2025-02-18,Jerryburgh,Year 4,Adams-Brennan
8934,Elizabeth Moore,Female,22,Science,44.06,2025-01-31,Fernandezville,Year 1,"Hurst, Rodriguez and Cervantes"
6466,Brandon Harrison,Male,22,History,91.0,2025-03-16,Millerside,Year 4,"Durham, Boyer and Perkins"
1162,Joseph Osborn,Female,22,English,90.63,2025-05-24,Danielmouth,Year 1,Turner-Kelley
4844,Jesse Harrington,Male,18,History,99.81,2025-03-09,New Dawn,Year 3,Alexander-Brown
6284,Erin Anderson,Female,18,English,90.56,2025-01-06,North Bonnie,Year 3,Williams Inc
7027,Dalton Schmidt,Female,25,English,52.5,2025-06-29,Thompsonstad,Year 2,"Williams, Davis and Moore"
4160,John Allen,Male,23,History,79.17,2025-04-07,Alexanderhaven,Year 3,Maldonado-Kelly
5920,Katie Miller,Female,25,Science,82.21,2025-01-21,Lake Joseph,Year 1,"Brown, Lucas and Lawrence"
2315,Margaret Adams,Female,18,Science,59.86,2025-06-28,Feliciaton,Year 3,King and Sons
9950,Lori Armstrong,Male,22,Computer,65.63,2025-09-25,West Leslie,Year 2,Williams-Martinez
4537,Katelyn King,Female,22,English,43.32,2025-02-20,Perezshire,Year 4,Blair-Jones
2217,Erika Love,Male,18,English,52.15,2025-08-09,Matthewville,Year 2,"Lowe, Johnston and Wood"
2223,Melissa Lee,Male,24,Math,90.35,2025-03-15,East Deborahfort,Year 4,Robinson-Ingram
4033,Danielle Gilbert,Female,18,Math,49.21,2025-07-06,Valerieside,Year 4,Walker and Sons
5347,Jonathan Fuentes,Female,19,Science,51.12,2025-04-05,New Andreaburgh,Year 1,Price Group
5334,Amanda Scott,Female,22,Computer,94.99,2025-01-29,Harveyland,Year 3,Solis-Swanson
2477,Albert Torres,Female,25,Science,71.92,2024-10-24,North Gary,Year 1,Cordova-Levy
9280,Christopher Avila,Female,20,Science,57.36,2025-01-20,Port Davidtown,Year 3,Wood and Sons
4103,John Kelly,Male,25,Computer,48.08,2025-05-17,Annfort,Year 1,"Johnston, Gilbert and Pittman"
3862,Gerald Mckee,Male,21,History,69.32,2024-12-28,East Michaelhaven,Year 3,"Terrell, Coleman and Gross"
9026,Traci Cherry,Male,19,History,91.69,2025-06-27,West Roberttown,Year 2,Nash Ltd
4350,Dr. Matthew Wolfe PhD,Male,21,Math,76.07,2025-08-12,South Christopherport,Year 2,Callahan Group
8394,Larry Contreras,Female,23,Science,49.95,2025-03-01,Port Cassandra,Year 2,Taylor-Trujillo
6757,Jose White,Female,22,History,48.43,2025-07-30,West Laura,Year 2,Mahoney Ltd
1151,Katherine Mccarthy,Male,21,Math,95.26,2025-02-13,Dianabury,Year 4,Murphy Ltd
5114,Scott Hickman,Male,21,History,55.9,2025-04-06,Port Ginaville,Year 4,Jackson-Johnson
8300,Megan Washington,Male,25,History,97.1,2024-12-19,West Rebekahbury,Year 1,Tucker and Sons
3178,Alexa Dunn,Female,21,History,91.86,2025-09-05,Port Patricia,Year 2,Stafford-Hale
7485,Robin Miranda,Female,25,Math,79.61,2025-04-08,Ballview,Year 1,"Fitzpatrick, Shaw and Nichols"
2974,Michael Ford,Male,23,Computer,81.2,2025-05-19,Lake Sarah,Year 2,Young Ltd
2066,Kenneth Duncan,Male,19,English,71.05,2025-04-03,Port Micheal,Year 1,Murphy-Adams
3045,Christopher Graham,Female,22,Math,46.07,2025-09-19,East Madison,Year 1,"Weaver, Anthony and Pham"
2420,Joseph Butler,Female,20,English,89.05,2025-03-01,North Savannahmouth,Year 1,"Johnson, Johnson and Ortiz"
5395,Christine Reyes,Male,19,Science,96.9,2024-12-18,Karaland,Year 2,Perkins Inc
7806,Justin Acosta,Male,22,Math,79.34,2025-02-05,Lauramouth,Year 2,Williams Ltd
9650,Alexis Duran,Male,19,Computer,82.98,2024-12-27,Crossstad,Year 1,Huynh-Gay
4420,Jennifer George,Female,19,Math,99.63,2025-05-16,Pottertown,Year 4,Ward Inc
1928,Virginia Boyd,Female,23,Computer,82.51,2025-04-20,Port Debramouth,Year 4,Francis PLC
3639,Dustin Rosario,Male,25,Science,42.84,2025-06-02,Marilynport,Year 3,White and Sons
4513,Jessica Mullins,Male,19,Science,85.27,2025-04-07,East Brandichester,Year 3,Hamilton-Gutierrez
4496,Brenda Zamora,Female,21,History,64.33,2025-03-07,New Amanda,Year 4,Clarke and Sons
6132,Lori Miller,Female,20,Computer,59.61,2025-05-28,East Dylan,Year 2,Davis-Waters
7601,Christine Sullivan,Female,21,English,86.05,2025-01-23,Boydmouth,Year 4,Wright-Smith
9370,Jaime Terrell,Male,23,Computer,45.47,2025-01-08,Deckertown,Year 2,Fernandez-Lopez
6219,Jennifer Meyer,Female,21,Math,95.16,2025-04-15,Millerberg,Year 4,"Johnson, Young and Wallace"
9437,Cindy Sweeney,Female,21,Math,95.79,2025-06-08,Torresview,Year 1,Fisher-Wilson
7422,Lisa Evans,Female,24,History,48.84,2025-07-03,Willieborough,Year 3,Savage and Sons
9346,Stephanie Smith,Male,24,Math,46.05,2025-04-04,Riveratown,Year 1,Cooper-Landry
3937,Steven Mendoza,Male,19,History,92.19,2025-06-23,New Jason,Year 4,"Green, Johnson and House"
5904,Benjamin Weber,Male,20,Math,70.69,2024-11-12,Laurenside,Year 3,Summers PLC
1063,Kyle Friedman,Female,19,Science,82.57,2025-10-04,West Robert,Year 3,Trevino PLC
8561,Adam Henson,Male,19,English,54.79,2024-12-03,Brianburgh,Year 3,"Stewart, Torres and Burnett"
7117,Melissa Hernandez,Female,22,History,84.49,2025-01-07,Port Christopherburgh,Year 1,Wolf-Larson
9254,Michael Jenkins,Female,20,English,41.82,2025-06-15,Phillipstad,Year 1,Sloan-Joseph
8790,Sheila Meza,Male,25,Science,65.86,2024-12-15,Stephenton,Year 3,Barrett LLC
3556,Jessica Jordan,Female,25,Math,52.59,2025-02-25,South Christinebury,Year 4,"Harris, Holmes and Hughes"
6711,Amanda Stewart,Female,21,English,50.68,2025-04-16,Normanstad,Year 2,Casey Inc
4752,Susan Rhodes,Male,19,Computer,88.02,2025-03-23,Rosechester,Year 2,Wilson Group
6468,Leslie Maynard,Male,22,History,75.58,2025-06-01,Lake Justinmouth,Year 4,Kane-Wells
8579,Julie Farrell,Male,18,Math,81.35,2025-07-09,South Jamie,Year 1,"Perez, Baker and Jenkins"
9058,Melissa Thompson,Male,23,English,67.16,2025-03-19,South Pamelaside,Year 4,Casey PLC
3490,Martin Holloway,Female,24,Computer,56.92,2025-09-14,Greeneport,Year 3,Gomez-Mitchell
3367,Sarah Spencer,Female,20,English,75.7,2025-08-16,Williamstown,Year 4,Gill Inc
2923,Mark Meza,Female,21,English,71.68,2024-12-05,Danielland,Year 1,Hill and Sons
2037,Alexandra Cherry,Female,23,Math,85.92,2025-01-24,Lake Danielbury,Year 3,Johnson-Sheppard
7003,Rebekah Haynes,Male,23,English,49.83,2025-10-09,West Amy,Year 4,Clark-White
1594,Rachel Farley,Female,20,History,46.01,2024-12-30,Gonzalezchester,Year 1,Lopez-Harris
5646,Carla Hardin,Male,24,Computer,73.8,2025-07-03,Ferrellshire,Year 3,Curry Inc
1552,Hannah Stewart,Male,21,History,60.43,2025-07-15,Andersonshire,Year 4,Tran LLC
5935,Cameron Robertson,Female,23,Math,67.36,2024-12-19,Samanthaborough,Year 4,Martinez-Garcia
1231,Kevin Wilson,Male,21,Computer,83.48,2025-02-08,New Michael,Year 1,Smith Group
9105,Angela Foley,Male,21,Science,73.65,2024-11-11,New Christopher,Year 3,Turner-Davis
6286,Benjamin Herring,Female,23,English,43.5,2025-01-10,Port Roystad,Year 2,Dunlap Group
9507,Jeffrey Smith,Female,20,Computer,71.2,2025-02-23,Carrilloborough,Year 2,Turner-Ross
4622,Catherine Foster,Female,19,Science,57.32,2025-08-31,Jacksonborough,Year 4,Jones-Price
6386,Edward Hess,Male,19,English,46.44,2025-03-17,West Connie,Year 1,Taylor PLC
9563,David Serrano,Male,22,Science,98.17,2025-09-09,Port Michael,Year 4,Williams LLC
2255,Taylor Miller,Female,20,English,83.37,2025-07-19,Whiteburgh,Year 1,Carter PLC
5236,Andrew Browning,Male,20,English,91.56,2025-01-21,Ballmouth,Year 1,"Harris, Barrera and Alexander"
3235,Lucas Wright,Male,21,Science,51.22,2025-04-30,South Kimberly,Year 2,"Aguirre, Crawford and Nunez"
7119,Brianna Holden,Female,18,Math,96.8,2025-09-13,Port Robertchester,Year 3,Fowler-Hebert
5557,Keith Horne,Female,18,Math,88.45,2025-05-21,West Angie,Year 1,"Schwartz, Barton and Turner"
5765,Alexander Watkins,Male,19,History,95.7,2025-05-05,Lake Tammychester,Year 3,Long-White
8644,Amber Reed,Female,21,Science,89.26,2025-10-02,North Jacobport,Year 3,"Rice, Johnson and Mccarthy"
8326,Misty Smith,Male,18,History,86.15,2025-07-03,Cassandrashire,Year 1,"Mueller, Clark and Cole"
6884,Hannah Arellano,Male,18,Math,98.56,2025-05-09,North Lorraine,Year 3,"Cohen, Edwards and Klein"
6095,David Davis,Female,19,History,73.92,2024-12-16,South Juliemouth,Year 1,Anderson LLC
9803,Autumn Salas,Male,19,English,78.92,2025-07-21,Herrerabury,Year 2,Trevino-Diaz
6349,Kimberly Wright,Male,19,Math,61.77,2025-05-27,Cookburgh,Year 3,"Castro, Williams and Campbell"
8364,Patrick Perez,Male,25,Math,83.5,2025-04-01,South Tonya,Year 4,Clark-Glass
9144,Denise Smith,Male,25,History,84.91,2025-04-09,Port Biancaborough,Year 4,Davis PLC
1618,Monica Walters,Male,18,Computer,57.28,2025-03-07,Monicamouth,Year 3,"Morse, Martinez and Hurley"
3800,Renee Gibson,Female,23,Science,62.54,2025-03-16,Lake Jomouth,Year 3,"White, Murphy and Mills"
5478,Ronald Bennett,Male,24,Science,64.42,2024-12-27,East Craigborough,Year 3,Douglas-Nelson
3328,Matthew Johnson,Female,19,History,68.73,2025-06-25,East Lisa,Year 1,Martinez and Sons
5676,Samantha Fry,Female,21,History,76.71,2025-09-18,East Nicholeshire,Year 4,Sutton Inc
4988,Kirsten Faulkner,Male,25,Science,69.26,2025-04-09,Lake Rebekah,Year 4,Ramirez LLC
