student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
3961,Thomas Edwards,Female,19,History,76.0,2024-11-13,Reidport,Year 2,Reynolds-Mitchell
1043,Michael Young,Female,24,Math,80.55,2025-06-22,Hansonberg,Year 2,"Gonzalez, Landry and Hall"
4583,Spencer Ho,Female,18,English,97.37,2024-11-20,Jarvisshire,Year 4,Mueller-Mcguire
4482,Keith King,Male,21,History,78.29,2025-07-30,North Jessicamouth,Year 2,Taylor Group
3704,Lacey Baker,Male,19,Computer,98.89,2025-02-26,North Carlstad,Year 4,"Hines, Davis and Henson"
3712,Carolyn Estes,Male,22,Math,53.07,2025-07-30,Jenningschester,Year 1,Norris PLC
6613,Christine Rivera,Female,23,Math,78.38,2025-07-20,Bruceview,Year 4,"Ferrell, Graves and Flores"
5348,Russell Barr,Female,24,English,68.25,2025-09-23,West Joshuafurt,Year 3,Oliver Group
1480,Shannon Sanders,Male,20,Science,87.48,2025-02-27,New Thomasport,Year 3,Murphy-Juarez
6039,Joshua Rodriguez,Female,18,Math,81.15,2025-10-02,Thompsonborough,Year 4,"Larson, Schwartz and Clayton"
8650,Holly Perez,Male,19,Science,78.49,2025-02-25,South Sharonport,Year 2,Robinson-Cameron
4151,Elijah Wheeler,Female,22,Math,77.9,2025-02-17,Harperborough,Year 1,Williams-Bailey
4443,Mark Torres,Male,23,English,85.46,2025-09-21,South Eric,Year 1,"Stephens, Collins and Holt"
2267,Brandon Cummings,Male,18,Computer,74.91,2025-02-28,Ianborough,Year 1,Mora-Wallace
9245,Rachel Liu,Male,20,Math,99.05,2025-03-02,South Dawntown,Year 1,"Adams, Morris and Olson"
9487,Anna Hunt,Male,21,Science,90.56,2025-03-08,South Ralph,Year 2,Pope-Melton
4768,Keith Mahoney,Male,20,History,82.08,2025-06-29,New Pammouth,Year 2,"Davis, Austin and Wyatt"
4567,Kyle Ramirez,Male,19,Computer,44.03,2025-10-11,Kimberlytown,Year 2,"Hughes, Wood and Freeman"
8148,Dana Ingram,Male,21,Math,52.11,2024-11-14,Kevinfort,Year 1,"Davis, Obrien and Turner"
4399,David Holmes,Female,25,English,55.38,2025-06-23,Brendanbury,Year 4,Cross and Sons
7834,Mary Flores,Male,19,English,77.52,2025-02-27,New Alexanderport,Year 2,Smith Inc
9514,Mr. Paul Wright,Male,20,Math,49.19,2025-01-06,Lake Brittany,Year 4,Taylor-Wagner
2780,Mary Barnes,Female,18,Computer,62.98,2025-08-19,Leeville,Year 2,Swanson Ltd
9545,Jennifer Brown,Female,23,Math,98.57,2025-10-09,Jamestown,Year 2,Rasmussen Group
9505,Elizabeth Yates,Male,23,Science,48.35,2025-05-02,South Ericside,Year 1,Cox Ltd
2661,Eric Butler,Female,22,English,61.14,2025-04-22,East Jay,Year 4,"Newman, Cabrera and Smith"
3563,Deborah Love,Female,20,History,92.52,2025-08-17,North Andrewton,Year 3,Shelton-Small
1299,Jodi Cook,Female,21,Math,44.51,2025-05-16,Griffinview,Year 3,Kennedy-Lara
8968,Connie Tyler,Female,23,Science,82.94,2025-05-11,Port Ryanton,Year 1,Allen Inc
8924,Melissa Vazquez,Female,24,Computer,62.14,2025-02-20,Port Christopherville,Year 4,Baxter Ltd
9588,Kimberly Sanchez,Male,24,English,74.26,2025-10-14,Danielchester,Year 4,Arroyo Ltd
2170,Brianna Zuniga,Female,24,Math,76.88,2025-02-11,Garzaland,Year 4,Flores LLC
4374,Brooke Chapman,Male,23,Math,90.44,2025-08-10,South Kenneth,Year 2,Gonzales-Rodriguez
5846,Alexandra Frye,Male,25,History,65.11,2025-01-19,New Vanessa,Year 1,Murillo and Sons
7840,Kelsey Hayes,Female,18,Computer,49.88,2025-04-13,South Melissaport,Year 4,"Jones, Jackson and King"
7917,John Brown,Female,18,English,72.22,2025-01-11,Espinozamouth,Year 3,"Dominguez, Kelly and Ferguson"
6215,Aaron Castillo,Male,20,Science,59.47,2025-02-16,Campbellmouth,Year 1,"Barker, Gibson and Gray"
5994,Jennifer Jones,Female,23,Science,65.75,2024-11-19,West Saramouth,Year 1,Greene LLC
3166,Joseph Baker,Female,23,Math,74.71,2025-05-16,South Kellystad,Year 1,Day-Chan
9235,Jessica Melton,Female,19,Math,54.28,2024-12-17,Acostaburgh,Year 3,Arroyo-Jones
6592,Gregory Mills,Male,25,Science,87.92,2025-03-09,North Andrea,Year 1,"Price, Harris and Cummings"
3251,Brandon Baker,Male,25,English,90.3,2025-06-24,Seanton,Year 3,"Serrano, Sullivan and Evans"
6344,Ronald Evans,Female,22,Math,79.47,2025-06-12,Conleymouth,Year 1,Matthews and Sons
9112,Joshua Stewart,Female,25,English,78.61,2025-06-04,East Lorettachester,Year 3,Smith-Wu
2640,Katelyn Russell,Male,19,History,81.04,2025-09-19,Hollandmouth,Year 1,Church Group
7140,Anna Richardson,Female,21,Math,69.33,2025-10-17,Karlafurt,Year 3,Burgess Group
7178,Amy Silva,Female,25,Computer,48.05,2025-03-27,Douglasville,Year 4,"Graves, Edwards and Harper"
2630,Patricia Miller,Male,23,History,67.97,2025-06-15,Port Lori,Year 1,Johnson-Romero
4137,Elizabeth Barber,Female,22,English,98.57,2025-07-01,Port Christopherburgh,Year 2,Gonzalez PLC
6451,Jason Phillips,Female,24,Science,81.5,2025-08-09,Stevenberg,Year 3,"White, Allen and Parrish"
1937,Ryan Carpenter,Female,23,English,50.28,2024-11-03,New Jeremybury,Year 2,"Taylor, Gates and Petersen"
2330,Brett Hale,Male,18,History,98.49,2025-09-01,Michaelland,Year 4,"Ramirez, Espinoza and Sanchez"
6118,Kathleen Chan,Female,23,Science,47.09,2025-07-07,Courtneybury,Year 4,"Smith, Barker and Flores"
4461,Sarah Ramirez,Female,23,Computer,85.97,2024-12-18,North Paulaport,Year 2,Munoz-Sanders
5468,Anna Lynn,Male,19,Science,53.44,2025-08-02,West Jakeberg,Year 3,Jacobs LLC
1606,Jody Bush,Male,20,Computer,98.92,2024-11-04,South Anaville,Year 1,"Collins, Ibarra and Perkins"
6633,Kevin Fernandez,Male,22,English,59.98,2024-11-01,Floydfurt,Year 1,Norton-Dickerson
7973,Anna Davis,Female,22,Math,51.75,2025-05-20,Allisonborough,Year 1,"Morales, Hall and Robinson"
2654,Erica Martinez,Female,21,Computer,79.74,2025-02-24,Kimberlyburgh,Year 1,"Smith, Nguyen and Nichols"
6244,Mary Cole,Female,21,Math,66.34,2025-10-02,Sullivanberg,Year 2,"Mendez, Jackson and Jordan"
7817,Teresa Clark DDS,Male,20,Science,51.04,2024-11-16,Lake Christopher,Year 2,Ruiz-Browning
2975,Anthony Fry,Male,18,Science,46.38,2025-01-16,Harrisstad,Year 1,"Gardner, George and Berg"
2988,David Molina,Male,20,English,84.34,2025-09-12,West Phillip,Year 2,Fox Inc
5923,Jocelyn Cherry,Male,21,Computer,44.21,2025-05-04,Laurenborough,Year 2,Taylor-Boyd
4897,Jared Davies,Female,21,Science,77.23,2025-02-20,Leonfort,Year 4,Fisher Ltd
5344,Michael Stokes,Female,18,Math,42.3,2025-07-25,Phamside,Year 4,Bryan LLC
8666,Jessica Stout,Female,21,History,44.19,2025-03-15,Calvinstad,Year 2,Mccoy LLC
8868,Traci Vaughn,Male,18,Computer,73.19,2024-12-16,Chaseland,Year 4,"Nichols, Lawson and Vega"
8388,Barbara Williams,Male,23,Computer,88.49,2025-08-22,Garyport,Year 4,Smith Ltd
2812,Monique Young,Female,24,English,96.74,2025-09-02,Port Melinda,Year 2,Leon Group
6926,Jeremy Harris,Male,22,Computer,45.15,2024-12-19,Meganstad,Year 1,Wilson-Hughes
6575,Tammy Alexander MD,Female,22,English,68.66,2025-03-10,Smithstad,Year 4,Mcmahon Inc
8946,Jack Hatfield,Female,24,Computer,54.29,2025-07-09,East Toddstad,Year 1,Becker PLC
9520,Mary Miller,Female,20,History,62.63,2025-03-13,Port Daniellefort,Year 4,Mcdonald and Sons
6525,Phillip Brown,Female,25,Computer,91.36,2025-03-07,New Gabriella,Year 3,Moreno Inc
1499,Michael Patterson,Female,24,Computer,83.49,2025-03-24,Nicolehaven,Year 3,Foster PLC
3116,Matthew Shea,Male,25,Science,95.78,2025-07-17,Carlaport,Year 4,"Johnson, Brown and Strickland"
2058,Robert Wright,Male,21,Science,75.84,2025-05-20,Roymouth,Year 4,Cochran PLC
7862,Katherine Durham,Male,19,Math,86.76,2025-08-05,West Jessica,Year 3,Gomez-Shepherd
4421,Christina Gilbert,Female,19,History,64.02,2025-08-28,Port Melanie,Year 3,"Ramirez, Parsons and Johnson"
9047,Matthew Ramos,Male,24,Math,58.08,2025-05-11,Melissamouth,Year 3,Gray-Moore
2833,Theresa Ho,Male,24,History,66.63,2025-07-13,West Christina,Year 1,Norris Ltd
5872,Brandy Wagner,Female,22,Math,93.42,2025-08-15,Adamsport,Year 1,Cox-Smith
8392,Miranda Wright,Male,23,Math,64.61,2025-04-19,Floresfort,Year 2,"Dominguez, Martin and Alvarado"
4070,Steven Fuller,Male,21,Math,43.26,2025-04-29,Michaelland,Year 2,Edwards PLC
2206,Paul Wright,Male,22,Math,93.49,2025-07-16,Susanville,Year 4,"Duffy, Fletcher and Diaz"
9496,Kelly Henderson,Female,19,History,88.53,2025-03-10,Riosstad,Year 2,Wallace-Jarvis
9724,Marie Smith,Male,22,Science,78.15,2024-11-18,Silvafort,Year 3,Butler-Sutton
6499,Christopher Robinson DDS,Male,19,Computer,79.81,2025-05-02,Tracieburgh,Year 2,Evans-Oconnor
9981,Ashley Knight,Male,19,English,93.74,2025-10-08,Patriciaport,Year 1,Keith and Sons
6252,Scott Combs,Male,20,Math,88.67,2025-04-17,Perezburgh,Year 2,Bryant-Robertson
8054,Mrs. Jeanne Miller,Female,24,Math,63.63,2024-11-15,Lake Teresa,Year 4,"Choi, Cohen and Wells"
9348,Mrs. Jean Weaver,Male,18,Math,43.39,2025-09-18,Melendezview,Year 4,"Becker, Branch and Johnson"
9827,Edward Brown,Male,18,Computer,77.13,2024-11-12,West Tony,Year 4,Reynolds Ltd
8727,Bridget Freeman,Female,24,History,79.48,2025-01-27,Petersenmouth,Year 2,Mccarthy-Green
8932,Stacey Esparza,Male,22,History,85.22,2025-05-14,South Colleenfort,Year 1,Fowler Inc
1788,Christine Brown,Female,19,English,49.84,2025-03-06,Dennismouth,Year 1,"Vargas, Rodriguez and Carter"
2544,Erika Walker,Male,20,Math,43.04,2025-09-28,North Russell,Year 4,Ward-Brown
8699,Craig Davis,Female,23,English,90.71,2025-10-18,Rodriguezshire,Year 1,Campos and Sons
5688,Cheryl Rubio,Female,21,History,52.9,2025-08-23,New Adrian,Year 3,Peters-Smith
5046,Jason White,Male,25,English,96.22,2025-07-13,Jonesfort,Year 4,"Jones, Bates and Hernandez"
4839,Michael Vargas,Female,19,Science,53.86,2024-11-24,North Ann,Year 3,Sawyer LLC
6099,Katherine Alexander,Female,22,Computer,40.28,2025-05-01,Melanieport,Year 3,Frederick Group
4297,Rachel Martin,Male,20,Science,80.52,2025-05-02,Victoriaton,Year 1,Ritter-Ayers
6450,Joseph Brown,Male,25,English,49.23,2025-08-30,Timothystad,Year 3,Marshall PLC
3452,Lisa Estrada,Male,20,English,49.51,2025-01-16,East Michael,Year 4,Clarke and Sons
2494,Kelly Miller,Male,22,Math,84.42,2024-10-27,Lake Jamieberg,Year 4,Young LLC
5903,John Foster,Female,18,Computer,89.78,2025-01-10,East Shannon,Year 1,"Barnes, Reyes and Pham"
3250,Stephanie Marshall,Female,23,English,93.12,2025-03-29,Davidfort,Year 4,Todd and Sons
1773,Renee Beck,Female,25,Science,98.1,2025-03-31,Medinatown,Year 4,Ferguson-Williamson
2763,Diana Vasquez,Female,25,English,75.54,2025-06-02,New Tiffanymouth,Year 3,Carr-Reynolds
3893,David Boyer,Male,19,Computer,92.46,2024-10-24,Katelynberg,Year 1,"Walters, Harris and Schmidt"
7373,Jessica Campbell,Female,21,Science,40.61,2024-12-04,Kingfort,Year 2,"Dixon, Ellis and Sanders"
5391,Mr. David Grimes,Male,22,English,68.07,2025-02-18,Lake Karen,Year 4,Craig-Butler
5904,Kaitlyn Garcia,Female,21,Science,66.62,2024-12-01,Port Olivia,Year 1,"Parker, Wade and Elliott"
9754,Jennifer Mora,Male,19,Science,45.38,2025-07-24,North Ericchester,Year 1,"Taylor, Flores and Chavez"
2674,Alicia Powell,Male,19,History,43.81,2025-03-10,South Sharon,Year 2,Villegas Group
9917,Stephanie Mckee,Male,22,Computer,63.28,2025-05-10,Port Melissa,Year 4,"Aguilar, Taylor and Johnson"
6693,Tracy Murphy,Male,23,History,98.02,2025-07-09,Gayhaven,Year 4,Williams-Gross
5774,Chelsey Stout,Male,19,English,63.9,2025-06-17,West Jeffrey,Year 4,Horton-Rice
7547,Karen Adams,Female,23,English,44.59,2024-12-19,Lewishaven,Year 3,"Mathis, Blake and Aguilar"
5400,Megan Anderson,Male,22,History,89.06,2025-03-29,New Frederickburgh,Year 2,"Campbell, Johnson and Perry"
7012,Patricia Evans,Female,21,Math,54.8,2025-07-14,Jenniferfort,Year 4,Casey-Hebert
9166,Angela Sanchez,Female,24,Science,71.05,2025-09-09,East Nicolebury,Year 4,Morris Group
4248,April Hendricks,Male,24,Math,88.29,2025-06-18,Silvaville,Year 2,"Sanders, Mendoza and Wallace"
5587,Michael Waller,Male,20,Computer,55.14,2024-11-06,Miguelton,Year 2,Harris and Sons
3277,Michael Preston,Male,23,English,77.77,2024-12-25,East Charlesville,Year 2,Richardson Group
3384,Matthew Garcia,Female,21,Science,43.53,2025-07-10,North Derekbury,Year 1,"Foster, Baldwin and Harris"
1792,Manuel Rich,Female,19,English,70.38,2025-02-18,Gillport,Year 2,"Dunn, Morris and Knox"
4431,Ms. Dawn Klein,Male,18,English,60.56,2025-08-30,Lake Jason,Year 1,Conway-Park
6939,Frank Thomas,Male,22,English,50.16,2024-12-22,West Ashleystad,Year 4,Bowman-Jones
8880,Robert Miller,Male,18,Computer,76.74,2025-05-07,North Cheryl,Year 4,Mendez LLC
9232,Jessica Bell,Female,19,Science,43.65,2025-01-24,Mullinshaven,Year 2,George-Rogers
1206,Randall Obrien,Male,23,History,59.28,2025-05-11,Davisport,Year 1,"Wood, Torres and Trujillo"
3306,Garrett Lopez,Male,25,Science,91.19,2025-08-16,Priceshire,Year 4,Reese Ltd
1034,Mark Stevens,Male,23,Math,53.12,2024-12-14,East Kristenhaven,Year 2,Weaver LLC
4331,Rodney Bell,Female,20,Math,71.95,2025-01-17,Robinmouth,Year 3,Garcia Ltd
9943,Julie Jenkins,Female,23,Science,76.21,2025-07-08,Clarkbury,Year 1,Wilson Ltd
5896,Tonya Rojas,Male,20,Science,68.51,2025-08-14,Alexisside,Year 1,"Miller, Lee and Klein"
4842,Thomas Hernandez,Female,24,English,88.16,2025-02-03,Jonesport,Year 1,Adkins Inc
2344,Robert Nguyen,Female,25,Science,97.85,2025-03-24,Lake Michelleville,Year 4,Massey-Watkins
4392,Michael Moore MD,Male,22,History,98.72,2025-03-10,South Dylan,Year 1,"Thompson, Hall and Taylor"
5105,Jason Adams,Female,23,English,91.81,2024-12-03,Blackburnville,Year 1,Duran Ltd
4128,Diane Pierce,Female,19,Science,89.07,2025-05-29,Lake Amberview,Year 1,Mccarty-Martinez
9901,Elizabeth Hunter,Female,25,Computer,81.05,2024-11-18,Lake Jacobfurt,Year 1,Mitchell LLC
9064,Lindsey Adams,Female,25,Computer,63.3,2025-06-03,New Joseph,Year 4,Chandler PLC
9557,Frank Perez,Female,24,Computer,68.48,2025-02-01,Dawnmouth,Year 2,Hodges-Daniels
3722,Tristan Livingston,Male,22,Math,69.07,2025-03-25,Sarahchester,Year 3,"Patterson, Wheeler and Porter"
2893,Leah Flores,Male,20,English,42.27,2025-06-03,West Rebeccaville,Year 3,"Kent, Rhodes and Butler"
5736,Sarah Bridges,Male,18,English,82.69,2024-12-07,South Micheleport,Year 3,Gonzalez Group
2326,Joshua Morris,Male,22,English,79.57,2025-01-20,Port Shannon,Year 4,Miller Group
2055,Gary Lucas,Male,25,Math,75.7,2025-10-19,Corystad,Year 1,Davis Ltd
9074,Maria Hernandez,Male,25,Computer,49.55,2025-06-29,New Denise,Year 4,"Brooks, Colon and Glenn"
8180,Patricia Walsh,Female,22,Computer,45.81,2024-11-28,New Jessicabury,Year 4,"Campbell, Osborn and Davis"
9181,Joshua Santiago,Female,24,Math,56.24,2025-06-28,Williammouth,Year 2,"Atkinson, Burns and Miller"
5800,Monica Thompson,Male,23,English,54.88,2025-01-17,Amandastad,Year 3,Schwartz and Sons
3319,Heidi Gomez,Female,24,English,75.33,2025-06-08,Meganmouth,Year 4,Fleming Inc
4515,Wesley Gonzalez,Female,24,History,95.35,2025-05-28,East Frank,Year 2,West and Sons
2312,Blake Wolfe,Female,21,Computer,64.55,2025-09-12,Port Courtney,Year 2,"Mcconnell, Soto and Williams"
2126,Mr. Jerry Campbell,Male,19,History,70.7,2025-04-23,West Jeremy,Year 2,"Norris, Porter and Todd"
7056,Tammy Baker,Male,20,English,82.63,2025-10-15,Port Lindafurt,Year 4,"Warren, Wang and Tate"
7253,Cody Santana,Female,21,Computer,86.47,2025-04-05,Hansenhaven,Year 4,"Campbell, Mendoza and Poole"
7317,April Young,Male,19,Computer,94.73,2024-11-28,Kimberlyside,Year 2,Carr-Morales
1745,Brianna Sloan,Female,25,Math,87.97,2025-05-03,Port Kathleen,Year 1,Blankenship-Romero
2652,Clinton Vincent,Male,19,English,50.55,2024-12-18,Lake Travisville,Year 1,Ward-Brown
8775,Todd Cook,Male,22,Computer,77.49,2025-08-08,Thomasfurt,Year 2,"Bond, Ellis and Carroll"
6245,Ross Thomas,Female,18,Computer,63.48,2025-07-08,Sandersbury,Year 4,"Jackson, Vasquez and Martinez"
1375,Jean Evans,Female,18,Science,96.7,2025-10-07,Kevinfort,Year 1,Garcia-Brown
8601,Haley Robinson,Female,23,Science,48.68,2025-03-07,Port Renee,Year 4,Gomez-Castillo
4223,Elizabeth Wilson,Female,25,Math,49.34,2024-12-08,West Melvinberg,Year 1,"Wilson, Pittman and Morgan"
5951,Amanda Baker,Female,19,History,87.54,2024-12-20,North Jaclynville,Year 4,"Evans, Stevens and Rubio"
7226,Adam Barnes,Male,25,Science,79.6,2025-10-19,Port Michael,Year 2,"Lee, Mcmahon and Munoz"
4816,Christopher Summers,Female,18,Computer,85.69,2025-07-03,South Johntown,Year 4,Walker-Collins
6996,Joshua Collins,Male,23,English,96.64,2025-03-01,Dustinbury,Year 2,Perez-Harrison
5934,Brian Kerr,Female,18,Science,66.35,2025-05-23,New Rachelville,Year 4,"Richard, Stevenson and Hernandez"
3391,John Ortiz,Female,24,Science,42.7,2024-12-26,New Marcia,Year 2,"Wilson, Davis and Reed"
1367,Daniel Price,Male,25,Science,51.75,2025-05-20,New Kayla,Year 1,King Group
2663,Joshua Miles,Female,20,History,71.24,2024-11-04,Clarkland,Year 3,David Ltd
2493,Cheryl Solis,Female,24,History,49.21,2025-10-19,South Kimberlyview,Year 3,Morris-Townsend
4532,Jason Hernandez,Male,25,English,53.72,2025-08-05,New Courtney,Year 2,Cardenas and Sons
2998,Anne Norman,Male,24,History,86.19,2025-09-08,West Cindyhaven,Year 2,"Anderson, Castro and Griffin"
7611,David Edwards,Female,22,History,99.19,2024-11-30,Tyronechester,Year 1,"Mendoza, Duncan and Walter"
3948,Jacob Bradley,Male,21,Computer,85.36,2024-11-24,Lake Jefferyside,Year 2,Young LLC
9378,Jacob Blanchard,Female,18,Science,75.89,2025-07-16,Kimberlyville,Year 2,"Manning, Martinez and Kaiser"
3113,Roberta Berg,Female,21,History,97.24,2025-05-12,Johnstonview,Year 4,"Bruce, Weiss and Bryant"
8076,Ryan Powers,Female,18,English,62.26,2025-04-22,Clarkmouth,Year 4,"Johnson, Bowen and Turner"
6352,James Hill,Male,22,Science,78.14,2024-10-21,Deborahchester,Year 4,Velasquez-Mcdonald
4631,Joshua Bowers,Female,21,English,71.63,2025-03-13,New Derek,Year 4,"Wu, Baker and Meyer"
8899,John Rios,Female,18,History,76.85,2025-06-17,Herreratown,Year 3,Bullock-Thomas
3362,Mr. Jonathan Davis MD,Female,25,History,96.94,2025-02-18,Geraldchester,Year 1,Grant-Smith
6058,James Stewart,Male,18,History,87.14,2025-03-08,Port Nicoletown,Year 2,"Morton, Benson and Gregory"
1682,Christopher Black,Female,18,History,55.65,2025-10-09,Lewisberg,Year 3,"Brown, Carter and Parks"
6543,Carl Smith,Female,25,English,63.06,2024-10-21,Reginamouth,Year 4,Foster-Lucas
1819,Nicole Brown,Male,25,Math,49.78,2025-03-18,North Jason,Year 4,Rodriguez-Jones
1620,Crystal Brown,Male,25,English,60.76,2025-07-20,South Zachary,Year 1,Price PLC
8685,James Higgins,Male,23,History,58.3,2025-08-30,Lake Cathyfort,Year 1,Jones-Zamora
9689,Sarah Harvey,Male,19,Science,84.3,2025-07-14,Lake Paul,Year 3,Lee-Anderson
5985,Cathy Sanford,Male,19,English,76.34,2025-02-20,New Joanna,Year 3,Kirk-Mclean
9377,Stephanie White,Female,21,Math,52.36,2025-01-11,West Veronicaburgh,Year 3,"Perkins, Young and Garcia"
2210,Zachary Perry,Male,20,Math,67.69,2025-04-14,South Jeffreyland,Year 4,Jones PLC
4325,James Kent,Female,24,English,97.48,2025-09-09,East Juanfurt,Year 2,Kane LLC
6705,Christina Delacruz,Male,23,Science,67.01,2024-12-25,Daltonville,Year 2,"Bell, Hill and Atkins"
1645,Allison Good,Male,18,Science,57.76,2025-02-13,South Dianafurt,Year 1,"Gregory, Pena and Stout"
7039,Michael Reeves,Female,25,Science,51.09,2025-02-11,Barbarashire,Year 4,Williams PLC
5191,Jackson Sherman,Male,19,Science,67.37,2025-02-13,East Ann,Year 2,"Palmer, Morris and Allen"
8781,Carl Hunt,Male,18,Computer,76.0,2025-04-05,North Thomas,Year 2,Cervantes-Ryan
8908,Maurice Johnson,Female,23,History,57.61,2024-11-12,New Rebecca,Year 1,Boyd PLC
7289,Andrew Morales,Female,19,Math,96.07,2024-10-26,Lake Nathanberg,Year 4,"Carroll, Rogers and Taylor"
5623,Steven Doyle,Female,25,History,69.88,2025-07-13,Markhaven,Year 2,Chambers-Tanner
2949,Henry Estes,Female,19,Math,67.98,2025-05-21,Emilychester,Year 1,Bishop and Sons
3772,Laura Clarke,Male,21,Science,83.94,2024-11-21,North Charleston,Year 1,"Williams, Reed and Foster"
9763,Jennifer Parker,Female,19,History,97.94,2024-12-21,Gabrielashire,Year 3,Cordova and Sons
2196,Lindsay Allen,Male,23,Math,97.86,2025-08-26,East Joshua,Year 1,"Holloway, Bryant and Clark"
3971,James Brown,Female,24,English,59.13,2024-10-27,Kristinland,Year 1,Perry PLC
4915,Gabriel Vargas,Male,21,English,40.87,2025-07-07,Port Ronaldmouth,Year 4,Hill PLC
4626,Alison Everett,Female,19,Science,73.56,2024-10-26,Kimberlyport,Year 1,Hodge Inc
1468,Benjamin Powell,Male,23,Science,73.25,2025-05-12,East Royberg,Year 2,Reyes-Saunders
9441,Frances Montoya,Female,21,Math,57.49,2024-12-04,Stephensville,Year 3,Patterson and Sons
9141,Zachary Walker,Female,21,Science,48.72,2025-05-20,Port Cassiehaven,Year 4,Miller Group
8753,Jackie Bailey,Female,23,Computer,54.0,2025-05-27,South Elizabethmouth,Year 1,"Anderson, Garza and Johnson"
8509,Steven Stone,Female,22,Science,44.94,2025-07-09,West Samuel,Year 1,Humphrey-Stark
2778,Rebecca James,Male,23,Computer,67.12,2025-07-20,South Teresa,Year 1,Brandt-Hebert
3576,Lisa Payne,Male,18,Science,90.83,2024-11-25,Kristaville,Year 2,"Rangel, Klein and Romero"
7154,James Galloway,Male,21,English,61.87,2025-07-26,East Teresa,Year 2,Salazar Ltd
3255,Noah Morris,Female,18,Science,85.35,2025-08-12,West Steven,Year 2,Anderson-Castro
3378,Robert Lee,Female,24,Computer,65.9,2025-02-17,Ericfort,Year 3,Cardenas Group
7976,Mark Watts,Female,25,Science,93.89,2025-07-28,Howeshire,Year 3,Gaines-Arnold
7962,Ariel Anderson,Female,24,Computer,44.7,2025-09-15,New Ryan,Year 2,"Wolf, Steele and Stephens"
1975,Amber Riley,Female,24,English,49.78,2024-11-29,New Monica,Year 4,Wallace and Sons
1871,Andrew Fernandez,Male,22,History,44.91,2025-04-17,Duffystad,Year 2,Franco-Johnson
9092,Jessica Rivera,Male,25,History,57.58,2025-02-08,Jennifermouth,Year 4,Rogers-Berg
4585,Annette Garcia,Female,21,English,86.79,2025-07-28,West Jeffreyview,Year 4,"Guerra, Johnson and Miller"
6377,Jason Koch,Male,21,Computer,91.84,2025-03-26,North Allenborough,Year 3,Perkins and Sons
4727,John Butler II,Male,19,Math,65.03,2025-05-22,North Caroline,Year 3,Weaver Inc
9458,Anthony Roberts,Female,19,Computer,67.02,2024-10-22,South Catherinemouth,Year 1,Downs PLC
9736,Heather Rich,Male,20,History,40.89,2024-11-20,South Thomas,Year 3,Lambert-Powell
6708,Robert Tran,Male,22,Science,48.26,2024-11-14,West Kennethberg,Year 3,"Fox, Jones and Parker"
1209,Shannon Floyd,Male,23,Math,82.52,2024-11-09,East Bonnieshire,Year 4,George-Noble
8736,Tiffany Garcia,Female,24,Science,82.02,2024-12-31,New Evelyn,Year 1,Lowe Inc
7746,Christopher Donovan,Female,23,History,65.0,2025-10-15,Port Stephenmouth,Year 2,Torres-Martinez
3045,Timothy Black,Female,20,History,88.28,2024-11-09,Russellport,Year 1,"Daniels, Anderson and Stevens"
8977,Shane Sparks,Female,19,English,60.83,2024-11-24,Lake Frank,Year 1,"Lopez, Love and Garza"
8661,Suzanne Robinson,Female,24,History,73.74,2025-03-03,Lake Thomas,Year 1,Brown-Williamson
6475,Tyler Alexander,Female,21,English,73.18,2025-08-04,South Jessica,Year 3,Livingston and Sons
2771,David Jimenez,Female,25,Computer,44.3,2025-05-06,Seanbury,Year 1,Wise and Sons
1946,Christine Johnson,Male,25,Computer,79.43,2025-05-24,Patricialand,Year 4,Austin Ltd
7506,Samantha Hansen,Female,24,Science,52.84,2025-02-12,Rodriguezfurt,Year 1,Compton LLC
4760,Nathaniel Shaw,Male,23,Math,96.62,2025-03-19,Mendezland,Year 3,Love-Martin
6999,Michaela Hernandez,Male,19,English,44.32,2025-10-12,East Jennifershire,Year 3,Hall PLC
9663,Pamela Logan,Female,25,Math,49.07,2025-06-20,Tonyachester,Year 2,"Hubbard, Shelton and Gibbs"
2477,Micheal Young,Female,25,Computer,68.35,2025-09-28,Josephmouth,Year 2,Powell LLC
5368,Dr. Elizabeth Foley,Female,25,English,72.69,2025-10-15,Maryfurt,Year 1,Gilbert and Sons
3642,Katherine Taylor,Female,24,Math,87.8,2025-02-10,New Mariaton,Year 2,Williams-Krueger
5075,Mike Hernandez,Female,25,History,87.59,2025-04-19,Clarketon,Year 1,"Hines, Harris and Walker"
5818,Michelle Blackwell,Male,19,Math,81.4,2025-05-16,Hudsonchester,Year 2,"Phillips, Hudson and Smith"
7537,Kristin Valencia,Male,19,Math,42.9,2025-02-17,Ortiztown,Year 2,Simpson Group
1243,Jane Garza,Female,21,Science,68.58,2025-10-21,North Margaret,Year 3,Evans-Jordan
5864,Vanessa Barrett,Male,23,Computer,80.13,2025-10-11,Lake Bethberg,Year 2,Williams LLC
8744,Jacob Mitchell,Male,24,Computer,91.05,2024-12-23,Mooreborough,Year 4,Allen-Campbell
5433,William Meyer MD,Female,19,Science,90.2,2025-04-20,Lake Cindyburgh,Year 2,Solis Ltd
7263,Todd Martinez,Male,25,History,86.2,2025-07-18,West Nancybury,Year 3,Jones-Conway
7988,Cathy Dominguez,Female,19,Math,84.26,2025-05-23,East Jeffreyberg,Year 2,"Lee, Hayden and Riddle"
